Episode #,State,Action,Reward,Next State,Terminated
55,[-5.1279169e-01  2.1649057e-05],1,-1.0,[-5.1285106e-01 -5.9389818e-05],0
55,[-5.1285106e-01 -5.9389818e-05],1,-1.0,[-5.129911e-01 -1.399835e-04],0
55,[-5.129911e-01 -1.399835e-04],1,-1.0,[-5.1321059e-01 -2.1952785e-04],0
55,[-5.1321059e-01 -2.1952785e-04],1,-1.0,[-5.1350802e-01 -2.9742657e-04],0
55,[-5.1350802e-01 -2.9742657e-04],1,-1.0,[-5.1388115e-01 -3.7309562e-04],0
55,[-5.1388115e-01 -3.7309562e-04],1,-1.0,[-5.143271e-01 -4.459677e-04],0
55,[-5.143271e-01 -4.459677e-04],1,-1.0,[-0.51484257 -0.0005155 ],0
55,[-0.51484257 -0.0005155 ],1,-1.0,[-0.5154238  -0.00058116],0
55,[-0.5154238  -0.00058116],1,-1.0,[-0.5160662  -0.00064247],0
55,[-0.5160662  -0.00064247],1,-1.0,[-0.5167652  -0.00069896],0
55,[-0.5167652  -0.00069896],1,-1.0,[-0.51751536 -0.0007502 ],0
55,[-0.51751536 -0.0007502 ],1,-1.0,[-0.5183112  -0.00079583],0
55,[-0.5183112  -0.00079583],1,-1.0,[-0.5191467  -0.00083548],0
55,[-0.5191467  -0.00083548],1,-1.0,[-0.52001554 -0.00086887],0
55,[-0.52001554 -0.00086887],1,-1.0,[-0.5209113  -0.00089575],0
55,[-0.5209113  -0.00089575],1,-1.0,[-0.5218272 -0.0009159],0
55,[-0.5218272 -0.0009159],1,-1.0,[-0.5227564  -0.00092919],0
55,[-0.5227564  -0.00092919],1,-1.0,[-0.5236919  -0.00093551],0
55,[-0.5236919  -0.00093551],1,-1.0,[-0.52462673 -0.00093481],0
55,[-0.52462673 -0.00093481],1,-1.0,[-0.5255538 -0.0009271],0
55,[-0.5255538 -0.0009271],1,-1.0,[-0.52646625 -0.00091244],0
55,[-0.52646625 -0.00091244],1,-1.0,[-0.52735716 -0.00089093],0
55,[-0.52735716 -0.00089093],1,-1.0,[-0.52821994 -0.00086274],0
55,[-0.52821994 -0.00086274],1,-1.0,[-0.529048   -0.00082809],0
55,[-0.529048   -0.00082809],1,-1.0,[-0.5298352  -0.00078722],0
55,[-0.5298352  -0.00078722],1,-1.0,[-0.5305757  -0.00074045],0
55,[-0.5305757  -0.00074045],1,-1.0,[-0.53126377 -0.00068812],0
55,[-0.53126377 -0.00068812],1,-1.0,[-0.53189445 -0.00063064],0
55,[-0.53189445 -0.00063064],1,-1.0,[-0.53246284 -0.00056843],0
55,[-0.53246284 -0.00056843],1,-1.0,[-5.3296483e-01 -5.0195813e-04],0
55,[-5.3296483e-01 -5.0195813e-04],1,-1.0,[-5.3339654e-01 -4.3172203e-04],0
55,[-5.3339654e-01 -4.3172203e-04],1,-1.0,[-5.3375477e-01 -3.5824935e-04],0
55,[-5.3375477e-01 -3.5824935e-04],1,-1.0,[-5.340369e-01 -2.820910e-04],0
55,[-5.340369e-01 -2.820910e-04],1,-1.0,[-5.3424072e-01 -2.0381797e-04],0
55,[-5.3424072e-01 -2.0381797e-04],1,-1.0,[-5.3436470e-01 -1.2401708e-04],0
55,[-5.3436470e-01 -1.2401708e-04],1,-1.0,[-5.3440803e-01 -4.3286534e-05],0
55,[-5.3440803e-01 -4.3286534e-05],1,-1.0,[-5.3437024e-01  3.7768485e-05],0
55,[-5.3437024e-01  3.7768485e-05],1,-1.0,[-5.3425169e-01  1.1854039e-04],0
55,[-5.3425169e-01  1.1854039e-04],1,-1.0,[-5.3405327e-01  1.9842370e-04],0
55,[-5.3405327e-01  1.9842370e-04],1,-1.0,[-5.3377646e-01  2.7681957e-04],0
55,[-5.3377646e-01  2.7681957e-04],1,-1.0,[-5.3342330e-01  3.5314032e-04],0
55,[-5.3342330e-01  3.5314032e-04],1,-1.0,[-5.3299648e-01  4.2681367e-04],0
55,[-5.3299648e-01  4.2681367e-04],1,-1.0,[-5.3249919e-01  4.9728726e-04],0
55,[-5.3249919e-01  4.9728726e-04],1,-1.0,[-0.53193516  0.00056403],0
55,[-0.53193516  0.00056403],1,-1.0,[-0.53130865  0.00062655],0
55,[-0.53130865  0.00062655],1,-1.0,[-0.5306243   0.00068437],0
55,[-0.5306243   0.00068437],1,-1.0,[-0.5298872   0.00073706],0
55,[-0.5298872   0.00073706],1,-1.0,[-0.529103    0.00078422],0
55,[-0.529103    0.00078422],1,-1.0,[-0.5282775  0.0008255],0
55,[-0.5282775  0.0008255],1,-1.0,[-0.5274169   0.00086058],0
55,[-0.5274169   0.00086058],1,-1.0,[-0.5265277   0.00088922],0
55,[-0.5265277   0.00088922],1,-1.0,[-0.5256165   0.00091119],0
55,[-0.5256165   0.00091119],1,-1.0,[-0.5246902   0.00092632],0
55,[-0.5246902   0.00092632],1,-1.0,[-0.52375567  0.00093451],0
55,[-0.52375567  0.00093451],1,-1.0,[-0.52282     0.00093568],0
55,[-0.52282     0.00093568],1,-1.0,[-0.52189016  0.00092984],0
55,[-0.52189016  0.00092984],1,-1.0,[-0.52097315  0.00091703],0
55,[-0.52097315  0.00091703],1,-1.0,[-0.5200758   0.00089733],0
55,[-0.5200758   0.00089733],1,-1.0,[-0.5192049   0.00087091],0
55,[-0.5192049   0.00087091],1,-1.0,[-0.51836693  0.00083796],0
55,[-0.51836693  0.00083796],1,-1.0,[-0.51756823  0.00079872],0
55,[-0.51756823  0.00079872],1,-1.0,[-0.5168147  0.0007535],0
55,[-0.5168147  0.0007535],1,-1.0,[-0.5161121   0.00070262],0
55,[-0.5161121   0.00070262],1,-1.0,[-0.5154656   0.00064647],0
55,[-0.5154656   0.00064647],1,-1.0,[-0.5148801   0.00058548],0
55,[-0.5148801   0.00058548],1,-1.0,[-0.51436    0.0005201],0
55,[-0.51436    0.0005201],1,-1.0,[-5.1390922e-01  4.5081615e-04],0
55,[-5.1390922e-01  4.5081615e-04],1,-1.0,[-5.1353109e-01  3.7815474e-04],0
55,[-5.1353109e-01  3.7815474e-04],1,-1.0,[-5.1322842e-01  3.0265842e-04],0
55,[-5.1322842e-01  3.0265842e-04],1,-1.0,[-5.1300353e-01  2.2489324e-04],0
55,[-5.1300353e-01  2.2489324e-04],1,-1.0,[-5.1285809e-01  1.4544217e-04],0
55,[-5.1285809e-01  1.4544217e-04],1,-1.0,[-5.1279318e-01  6.4900865e-05],0
55,[-5.1279318e-01  6.4900865e-05],1,-1.0,[-5.1280928e-01 -1.6126953e-05],0
55,[-5.1280928e-01 -1.6126953e-05],1,-1.0,[-5.129063e-01 -9.703388e-05],0
55,[-5.129063e-01 -9.703388e-05],1,-1.0,[-5.1308358e-01 -1.7721343e-04],0
55,[-5.1308358e-01 -1.7721343e-04],1,-1.0,[-5.1333964e-01 -2.5606455e-04],0
55,[-5.1333964e-01 -2.5606455e-04],1,-1.0,[-5.1367259e-01 -3.3299613e-04],0
55,[-5.1367259e-01 -3.3299613e-04],1,-1.0,[-5.1408005e-01 -4.0743136e-04],0
55,[-5.1408005e-01 -4.0743136e-04],1,-1.0,[-5.1455885e-01 -4.7881217e-04],0
55,[-5.1455885e-01 -4.7881217e-04],1,-1.0,[-0.5151054 -0.0005466],0
55,[-0.5151054 -0.0005466],1,-1.0,[-0.5157158 -0.0006103],0
55,[-0.5157158 -0.0006103],1,-1.0,[-0.51638514 -0.00066941],0
55,[-0.51638514 -0.00066941],1,-1.0,[-0.5171087  -0.00072351],0
55,[-0.5171087  -0.00072351],1,-1.0,[-0.51788086 -0.00077218],0
55,[-0.51788086 -0.00077218],1,-1.0,[-0.51869595 -0.00081507],0
55,[-0.51869595 -0.00081507],1,-1.0,[-0.51954776 -0.00085184],0
55,[-0.51954776 -0.00085184],1,-1.0,[-0.52042997 -0.00088222],0
55,[-0.52042997 -0.00088222],1,-1.0,[-0.52133596 -0.00090598],0
55,[-0.52133596 -0.00090598],1,-1.0,[-0.52225894 -0.00092295],0
55,[-0.52225894 -0.00092295],1,-1.0,[-0.5231919 -0.000933 ],0
55,[-0.5231919 -0.000933 ],1,-1.0,[-0.52412796 -0.00093605],0
55,[-0.52412796 -0.00093605],1,-1.0,[-0.52506006 -0.00093209],0
55,[-0.52506006 -0.00093209],1,-1.0,[-0.5259812  -0.00092113],0
55,[-0.5259812  -0.00092113],1,-1.0,[-0.52688444 -0.00090326],0
55,[-0.52688444 -0.00090326],1,-1.0,[-0.52776307 -0.00087862],0
55,[-0.52776307 -0.00087862],1,-1.0,[-0.52861047 -0.00084738],0
55,[-0.52861047 -0.00084738],1,-1.0,[-0.52942026 -0.0008098 ],0
55,[-0.52942026 -0.0008098 ],1,-1.0,[-0.5301864  -0.00076614],0
55,[-0.5301864  -0.00076614],1,-1.0,[-0.5309031  -0.00071674],0
55,[-0.5309031  -0.00071674],1,-1.0,[-0.53156507 -0.00066196],0
55,[-0.53156507 -0.00066196],1,-1.0,[-0.5321673  -0.00060222],0
55,[-0.5321673  -0.00060222],1,-1.0,[-0.53270525 -0.00053796],0
55,[-0.53270525 -0.00053796],1,-1.0,[-5.3317493e-01 -4.6966915e-04],0
55,[-5.3317493e-01 -4.6966915e-04],1,-1.0,[-5.335728e-01 -3.978579e-04],0
55,[-5.335728e-01 -3.978579e-04],1,-1.0,[-5.3389585e-01 -3.2306398e-04],0
55,[-5.3389585e-01 -3.2306398e-04],1,-1.0,[-5.3414172e-01 -2.4584823e-04],0
55,[-5.3414172e-01 -2.4584823e-04],1,-1.0,[-5.343085e-01 -1.667895e-04],0
55,[-5.343085e-01 -1.667895e-04],1,-1.0,[-5.343950e-01 -8.648048e-05],0
55,[-5.343950e-01 -8.648048e-05],1,-1.0,[-5.3440046e-01 -5.5232049e-06],0
55,[-5.3440046e-01 -5.5232049e-06],1,-1.0,[-5.343250e-01  7.547547e-05],0
55,[-5.343250e-01  7.547547e-05],1,-1.0,[-5.3416908e-01  1.5590839e-04],0
55,[-5.3416908e-01  1.5590839e-04],1,-1.0,[-5.3393394e-01  2.3517257e-04],0
55,[-5.3393394e-01  2.3517257e-04],1,-1.0,[-5.3362125e-01  3.1267383e-04],0
55,[-5.3362125e-01  3.1267383e-04],1,-1.0,[-5.3323340e-01  3.8783115e-04],0
55,[-5.3323340e-01  3.8783115e-04],1,-1.0,[-5.3277338e-01  4.6008098e-04],0
55,[-5.3277338e-01  4.6008098e-04],1,-1.0,[-5.3224444e-01  5.2888156e-04],0
55,[-5.3224444e-01  5.2888156e-04],1,-1.0,[-0.5316507   0.00059372],0
55,[-0.5316507   0.00059372],1,-1.0,[-0.5309966  0.0006541],0
55,[-0.5309966  0.0006541],1,-1.0,[-0.5302871   0.00070958],0
55,[-0.5302871   0.00070958],1,-1.0,[-0.5295273   0.00075974],0
55,[-0.5295273   0.00075974],1,-1.0,[-0.5287231  0.0008042],0
55,[-0.5287231  0.0008042],1,-1.0,[-0.5278805   0.00084263],0
55,[-0.5278805   0.00084263],1,-1.0,[-0.52700573  0.00087474],0
55,[-0.52700573  0.00087474],1,-1.0,[-0.52610546  0.0009003 ],0
55,[-0.52610546  0.0009003 ],1,-1.0,[-0.52518636  0.0009191 ],0
55,[-0.52518636  0.0009191 ],1,-1.0,[-0.52425534  0.000931  ],0
55,[-0.52425534  0.000931  ],1,-1.0,[-0.5233194   0.00093593],0
55,[-0.5233194   0.00093593],1,-1.0,[-0.5223856   0.00093383],0
55,[-0.5223856   0.00093383],1,-1.0,[-0.5214609   0.00092473],0
55,[-0.5214609   0.00092473],1,-1.0,[-0.52055216  0.0009087 ],0
55,[-0.52055216  0.0009087 ],1,-1.0,[-0.5196663   0.00088585],0
55,[-0.5196663   0.00088585],1,-1.0,[-0.51881     0.00085636],0
55,[-0.51881     0.00085636],1,-1.0,[-0.5179895   0.00082044],0
55,[-0.5179895   0.00082044],1,-1.0,[-0.51721114  0.00077837],0
55,[-0.51721114  0.00077837],1,-1.0,[-0.5164807   0.00073047],0
55,[-0.5164807   0.00073047],1,-1.0,[-0.5158036   0.00067709],0
55,[-0.5158036   0.00067709],1,-1.0,[-0.51518494  0.00061863],0
55,[-0.51518494  0.00061863],1,-1.0,[-0.5146294   0.00055553],0
55,[-0.5146294   0.00055553],1,-1.0,[-5.1414114e-01  4.8827092e-04],0
55,[-5.1414114e-01  4.8827092e-04],1,-1.0,[-5.1372379e-01  4.1734823e-04],0
55,[-5.1372379e-01  4.1734823e-04],1,-1.0,[-5.1338053e-01  3.4329676e-04],0
55,[-5.1338053e-01  3.4329676e-04],1,-1.0,[-5.1311386e-01  2.6667170e-04],0
55,[-5.1311386e-01  2.6667170e-04],1,-1.0,[-5.129258e-01  1.880476e-04],0
55,[-5.129258e-01  1.880476e-04],1,-1.0,[-5.12817800e-01  1.08013846e-04],0
55,[-5.12817800e-01  1.08013846e-04],1,-1.0,[-5.1279062e-01  2.7170408e-05],0
55,[-5.1279062e-01  2.7170408e-05],1,-1.0,[-5.1284450e-01 -5.3876705e-05],0
55,[-5.1284450e-01 -5.3876705e-05],1,-1.0,[-5.1297897e-01 -1.3451996e-04],0
55,[-5.1297897e-01 -1.3451996e-04],1,-1.0,[-5.1319313e-01 -2.1415482e-04],0
55,[-5.1319313e-01 -2.1415482e-04],1,-1.0,[-5.1348531e-01 -2.9218433e-04],0
55,[-5.1348531e-01 -2.9218433e-04],1,-1.0,[-5.138534e-01 -3.680235e-04],0
55,[-5.138534e-01 -3.680235e-04],1,-1.0,[-5.1429445e-01 -4.4110371e-04],0
55,[-5.1429445e-01 -4.4110371e-04],1,-1.0,[-5.148053e-01 -5.108770e-04],0
55,[-5.148053e-01 -5.108770e-04],1,-1.0,[-0.5153822  -0.00057682],0
55,[-0.5153822  -0.00057682],1,-1.0,[-0.5160206  -0.00063844],0
55,[-0.5160206  -0.00063844],1,-1.0,[-0.5167159  -0.00069527],0
55,[-0.5167159  -0.00069527],1,-1.0,[-0.51746273 -0.00074689],0
55,[-0.51746273 -0.00074689],1,-1.0,[-0.51825565 -0.00079291],0
55,[-0.51825565 -0.00079291],1,-1.0,[-0.5190886  -0.00083298],0
55,[-0.5190886  -0.00083298],1,-1.0,[-0.51995546 -0.0008668 ],0
55,[-0.51995546 -0.0008668 ],1,-1.0,[-0.5208496  -0.00089413],0
55,[-0.5208496  -0.00089413],1,-1.0,[-0.52176434 -0.00091475],0
55,[-0.52176434 -0.00091475],1,-1.0,[-0.5226928 -0.0009285],0
55,[-0.5226928 -0.0009285],1,-1.0,[-0.5236281 -0.0009353],0
55,[-0.5236281 -0.0009353],1,-1.0,[-0.5245632  -0.00093508],1
56,"(array([-0.5219,  0.    ], dtype=float32), {})",1,-1.0,[-5.2191275e-01 -1.2740741e-05],0
56,[-5.2191275e-01 -1.2740741e-05],1,-1.0,[-5.2193815e-01 -2.5385927e-05],0
56,[-5.2193815e-01 -2.5385927e-05],1,-1.0,[-5.2197599e-01 -3.7840724e-05],0
56,[-5.2197599e-01 -3.7840724e-05],1,-1.0,[-5.2202600e-01 -5.0011717e-05],0
56,[-5.2202600e-01 -5.0011717e-05],1,-1.0,[-5.220878e-01 -6.180762e-05],0
56,[-5.220878e-01 -6.180762e-05],1,-1.0,[-5.2216095e-01 -7.3139978e-05],0
56,[-5.2216095e-01 -7.3139978e-05],1,-1.0,[-5.222449e-01 -8.392379e-05],0
56,[-5.222449e-01 -8.392379e-05],1,-1.0,[-5.223389e-01 -9.407818e-05],0
56,[-5.223389e-01 -9.407818e-05],1,-1.0,[-5.2244246e-01 -1.0352699e-04],0
56,[-5.2244246e-01 -1.0352699e-04],1,-1.0,[-5.22554636e-01 -1.12199355e-04],0
56,[-5.22554636e-01 -1.12199355e-04],1,-1.0,[-5.2267468e-01 -1.2003022e-04],0
56,[-5.2267468e-01 -1.2003022e-04],1,-1.0,[-5.2280164e-01 -1.2696088e-04],0
56,[-5.2280164e-01 -1.2696088e-04],1,-1.0,[-5.2293462e-01 -1.3293931e-04],0
56,[-5.2293462e-01 -1.3293931e-04],1,-1.0,[-5.2307248e-01 -1.3792072e-04],0
56,[-5.2307248e-01 -1.3792072e-04],1,-1.0,[-5.2321440e-01 -1.4186771e-04],0
56,[-5.2321440e-01 -1.4186771e-04],1,-1.0,[-5.2335912e-01 -1.4475071e-04],0
56,[-5.2335912e-01 -1.4475071e-04],1,-1.0,[-5.2350569e-01 -1.4654807e-04],0
56,[-5.2350569e-01 -1.4654807e-04],1,-1.0,[-5.2365291e-01 -1.4724632e-04],0
56,[-5.2365291e-01 -1.4724632e-04],1,-1.0,[-5.2379978e-01 -1.4684022e-04],0
56,[-5.2379978e-01 -1.4684022e-04],1,-1.0,[-5.2394509e-01 -1.4533283e-04],0
56,[-5.2394509e-01 -1.4533283e-04],1,-1.0,[-5.2408785e-01 -1.4273543e-04],0
56,[-5.2408785e-01 -1.4273543e-04],1,-1.0,[-5.2422690e-01 -1.3906753e-04],0
56,[-5.2422690e-01 -1.3906753e-04],1,-1.0,[-5.2436125e-01 -1.3435661e-04],0
56,[-5.2436125e-01 -1.3435661e-04],1,-1.0,[-5.2448988e-01 -1.2863803e-04],0
56,[-5.2448988e-01 -1.2863803e-04],1,-1.0,[-5.2461183e-01 -1.2195466e-04],0
56,[-5.2461183e-01 -1.2195466e-04],1,-1.0,[-5.2472621e-01 -1.1435663e-04],0
56,[-5.2472621e-01 -1.1435663e-04],1,-1.0,[-5.2483213e-01 -1.0590094e-04],0
56,[-5.2483213e-01 -1.0590094e-04],1,-1.0,[-5.2492875e-01 -9.6650991e-05],0
56,[-5.2492875e-01 -9.6650991e-05],1,-1.0,[-5.250154e-01 -8.667617e-05],0
56,[-5.250154e-01 -8.667617e-05],1,-1.0,[-5.2509147e-01 -7.6051278e-05],0
56,[-5.2509147e-01 -7.6051278e-05],1,-1.0,[-5.251563e-01 -6.485601e-05],0
56,[-5.251563e-01 -6.485601e-05],1,-1.0,[-5.2520949e-01 -5.3174328e-05],0
56,[-5.2520949e-01 -5.3174328e-05],1,-1.0,[-5.252506e-01 -4.109384e-05],0
56,[-5.252506e-01 -4.109384e-05],1,-1.0,[-5.2527928e-01 -2.8705153e-05],0
56,[-5.2527928e-01 -2.8705153e-05],1,-1.0,[-5.2529544e-01 -1.6101181e-05],0
56,[-5.2529544e-01 -1.6101181e-05],1,-1.0,[-5.2529877e-01 -3.3764516e-06],0
56,[-5.2529877e-01 -3.3764516e-06],1,-1.0,[-5.252894e-01  9.373602e-06],0
56,[-5.252894e-01  9.373602e-06],1,-1.0,[-5.2526736e-01  2.2053353e-05],0
56,[-5.2526736e-01  2.2053353e-05],1,-1.0,[-5.2523279e-01  3.4567707e-05],0
56,[-5.2523279e-01  3.4567707e-05],1,-1.0,[-5.2518600e-01  4.6822806e-05],0
56,[-5.2518600e-01  4.6822806e-05],1,-1.0,[-5.2512723e-01  5.8726739e-05],0
56,[-5.2512723e-01  5.8726739e-05],1,-1.0,[-5.2505708e-01  7.0190225e-05],0
56,[-5.2505708e-01  7.0190225e-05],1,-1.0,[-5.2497596e-01  8.1127291e-05],0
56,[-5.2497596e-01  8.1127291e-05],1,-1.0,[-5.2488446e-01  9.1455906e-05],0
56,[-5.2488446e-01  9.1455906e-05],1,-1.0,[-5.2478337e-01  1.0109861e-04],0
56,[-5.2478337e-01  1.0109861e-04],1,-1.0,[-5.2467340e-01  1.0998308e-04],0
56,[-5.2467340e-01  1.0998308e-04],1,-1.0,[-5.2455533e-01  1.1804268e-04],0
56,[-5.2455533e-01  1.1804268e-04],1,-1.0,[-5.2443016e-01  1.2521696e-04],0
56,[-5.2443016e-01  1.2521696e-04],1,-1.0,[-5.2429867e-01  1.3145212e-04],0
56,[-5.2429867e-01  1.3145212e-04],1,-1.0,[-5.2416199e-01  1.3670139e-04],0
56,[-5.2416199e-01  1.3670139e-04],1,-1.0,[-5.240210e-01  1.409254e-04],0
56,[-5.240210e-01  1.409254e-04],1,-1.0,[-5.2387697e-01  1.4409248e-04],0
56,[-5.2387697e-01  1.4409248e-04],1,-1.0,[-5.2373075e-01  1.4617886e-04],0
56,[-5.2373075e-01  1.4617886e-04],1,-1.0,[-5.235836e-01  1.471689e-04],0
56,[-5.235836e-01  1.471689e-04],1,-1.0,[-5.2343655e-01  1.4705517e-04],0
56,[-5.2343655e-01  1.4705517e-04],1,-1.0,[-5.2329069e-01  1.4583852e-04],0
56,[-5.2329069e-01  1.4583852e-04],1,-1.0,[-5.2314717e-01  1.4352810e-04],0
56,[-5.2314717e-01  1.4352810e-04],1,-1.0,[-5.2300704e-01  1.4014120e-04],0
56,[-5.2300704e-01  1.4014120e-04],1,-1.0,[-5.2287138e-01  1.3570326e-04],0
56,[-5.2287138e-01  1.3570326e-04],1,-1.0,[-5.2274108e-01  1.3024754e-04],0
56,[-5.2274108e-01  1.3024754e-04],1,-1.0,[-5.2261728e-01  1.2381497e-04],0
56,[-5.2261728e-01  1.2381497e-04],1,-1.0,[-5.2250081e-01  1.1645378e-04],0
56,[-5.2250081e-01  1.1645378e-04],1,-1.0,[-5.2239263e-01  1.0821920e-04],0
56,[-5.2239263e-01  1.0821920e-04],1,-1.0,[-5.2229345e-01  9.9172983e-05],0
56,[-5.2229345e-01  9.9172983e-05],1,-1.0,[-5.2220404e-01  8.9382971e-05],0
56,[-5.2220404e-01  8.9382971e-05],1,-1.0,[-5.221251e-01  7.892259e-05],0
56,[-5.221251e-01  7.892259e-05],1,-1.0,[-5.2205724e-01  6.7870293e-05],0
56,[-5.2205724e-01  6.7870293e-05],1,-1.0,[-5.2200097e-01  5.6308978e-05],0
56,[-5.2200097e-01  5.6308978e-05],1,-1.0,[-5.2195662e-01  4.4325352e-05],0
56,[-5.2195662e-01  4.4325352e-05],1,-1.0,[-5.2192461e-01  3.2009288e-05],0
56,[-5.2192461e-01  3.2009288e-05],1,-1.0,[-5.2190518e-01  1.9453155e-05],0
56,[-5.2190518e-01  1.9453155e-05],1,-1.0,[-5.2189839e-01  6.7511273e-06],0
56,[-5.2189839e-01  6.7511273e-06],1,-1.0,[-5.219044e-01 -6.001533e-06],0
56,[-5.219044e-01 -6.001533e-06],1,-1.0,[-5.2192312e-01 -1.8709183e-05],0
56,[-5.2192312e-01 -1.8709183e-05],1,-1.0,[-5.2195442e-01 -3.1276515e-05],0
56,[-5.2195442e-01 -3.1276515e-05],1,-1.0,[-5.2199799e-01 -4.3609278e-05],0
56,[-5.2199799e-01 -4.3609278e-05],1,-1.0,[-5.2205360e-01 -5.5614975e-05],0
56,[-5.2205360e-01 -5.5614975e-05],1,-1.0,[-5.2212083e-01 -6.7203560e-05],0
56,[-5.2212083e-01 -6.7203560e-05],1,-1.0,[-5.221991e-01 -7.828813e-05],0
56,[-5.221991e-01 -7.828813e-05],1,-1.0,[-5.222879e-01 -8.878554e-05],0
56,[-5.222879e-01 -8.878554e-05],1,-1.0,[-5.223865e-01 -9.861706e-05],0
56,[-5.223865e-01 -9.861706e-05],1,-1.0,[-5.2249426e-01 -1.0770897e-04],0
56,[-5.2249426e-01 -1.0770897e-04],1,-1.0,[-5.2261025e-01 -1.1599306e-04],0
56,[-5.2261025e-01 -1.1599306e-04],1,-1.0,[-5.2273363e-01 -1.2340721e-04],0
56,[-5.2273363e-01 -1.2340721e-04],1,-1.0,[-5.2286351e-01 -1.2989581e-04],0
56,[-5.2286351e-01 -1.2989581e-04],1,-1.0,[-5.2299893e-01 -1.3541018e-04],0
56,[-5.2299893e-01 -1.3541018e-04],1,-1.0,[-5.231388e-01 -1.399090e-04],0
56,[-5.231388e-01 -1.399090e-04],1,-1.0,[-5.2328223e-01 -1.4335848e-04],0
56,[-5.2328223e-01 -1.4335848e-04],1,-1.0,[-5.2342796e-01 -1.4573277e-04],0
56,[-5.2342796e-01 -1.4573277e-04],1,-1.0,[-5.2357495e-01 -1.4701409e-04],0
56,[-5.2357495e-01 -1.4701409e-04],1,-1.0,[-5.2372211e-01 -1.4719278e-04],0
56,[-5.2372211e-01 -1.4719278e-04],1,-1.0,[-5.2386838e-01 -1.4626754e-04],0
56,[-5.2386838e-01 -1.4626754e-04],1,-1.0,[-5.2401263e-01 -1.4424529e-04],0
56,[-5.2401263e-01 -1.4424529e-04],1,-1.0,[-5.2415377e-01 -1.4114121e-04],0
56,[-5.2415377e-01 -1.4114121e-04],1,-1.0,[-5.2429080e-01 -1.3697856e-04],0
56,[-5.2429080e-01 -1.3697856e-04],1,-1.0,[-5.2442259e-01 -1.3178856e-04],0
56,[-5.2442259e-01 -1.3178856e-04],1,-1.0,[-5.2454817e-01 -1.2561017e-04],0
56,[-5.2454817e-01 -1.2561017e-04],1,-1.0,[-5.24666667e-01 -1.18489705e-04],0
56,[-5.24666667e-01 -1.18489705e-04],1,-1.0,[-5.2477711e-01 -1.1048056e-04],0
56,[-5.2477711e-01 -1.1048056e-04],1,-1.0,[-5.2487880e-01 -1.0164282e-04],0
56,[-5.2487880e-01 -1.0164282e-04],1,-1.0,[-5.249708e-01 -9.204277e-05],0
56,[-5.249708e-01 -9.204277e-05],1,-1.0,[-5.250526e-01 -8.175240e-05],0
56,[-5.250526e-01 -8.175240e-05],1,-1.0,[-5.2512342e-01 -7.0848895e-05],0
56,[-5.2512342e-01 -7.0848895e-05],1,-1.0,[-5.2518284e-01 -5.9414026e-05],0
56,[-5.2518284e-01 -5.9414026e-05],1,-1.0,[-5.2523035e-01 -4.7533555e-05],0
56,[-5.2523035e-01 -4.7533555e-05],1,-1.0,[-5.2526569e-01 -3.5296587e-05],0
56,[-5.2526569e-01 -3.5296587e-05],1,-1.0,[-5.2528846e-01 -2.2794900e-05],0
56,[-5.2528846e-01 -2.2794900e-05],1,-1.0,[-5.2529860e-01 -1.0122254e-05],0
56,[-5.2529860e-01 -1.0122254e-05],1,-1.0,[-5.2529597e-01  2.6263092e-06],0
56,[-5.2529597e-01  2.6263092e-06],1,-1.0,[-5.2528059e-01  1.5355175e-05],0
56,[-5.2528059e-01  1.5355175e-05],1,-1.0,[-5.2525264e-01  2.7968879e-05],0
56,[-5.2525264e-01  2.7968879e-05],1,-1.0,[-5.252123e-01  4.037282e-05],0
56,[-5.252123e-01  4.037282e-05],1,-1.0,[-5.2515978e-01  5.2473966e-05],0
56,[-5.2515978e-01  5.2473966e-05],1,-1.0,[-5.2509564e-01  6.4181564e-05],0
56,[-5.2509564e-01  6.4181564e-05],1,-1.0,[-5.250202e-01  7.540781e-05],0
56,[-5.250202e-01  7.540781e-05],1,-1.0,[-5.249341e-01  8.606849e-05],0
56,[-5.249341e-01  8.606849e-05],1,-1.0,[-5.2483803e-01  9.6083670e-05],0
56,[-5.2483803e-01  9.6083670e-05],1,-1.0,[-5.24732649e-01  1.05378225e-04],0
56,[-5.24732649e-01  1.05378225e-04],1,-1.0,[-5.2461880e-01  1.1388245e-04],0
56,[-5.2461880e-01  1.1388245e-04],1,-1.0,[-5.2449727e-01  1.2153256e-04],0
56,[-5.2449727e-01  1.2153256e-04],1,-1.0,[-5.2436900e-01  1.2827119e-04],0
56,[-5.2436900e-01  1.2827119e-04],1,-1.0,[-5.2423495e-01  1.3404778e-04],0
56,[-5.2423495e-01  1.3404778e-04],1,-1.0,[-5.2409613e-01  1.3881901e-04],0
56,[-5.2409613e-01  1.3881901e-04],1,-1.0,[-5.2395356e-01  1.4254911e-04],0
56,[-5.2395356e-01  1.4254911e-04],1,-1.0,[-5.2380836e-01  1.4521007e-04],0
56,[-5.2380836e-01  1.4521007e-04],1,-1.0,[-5.2366155e-01  1.4678198e-04],0
56,[-5.2366155e-01  1.4678198e-04],1,-1.0,[-5.2351433e-01  1.4725301e-04],0
56,[-5.2351433e-01  1.4725301e-04],1,-1.0,[-5.2336770e-01  1.4661966e-04],0
56,[-5.2336770e-01  1.4661966e-04],1,-1.0,[-5.2322280e-01  1.4488664e-04],0
